"NU_INSCRICAO","NU_IDADE","TP_SEXO","TP_COR_RACA","TP_ESCOLA","CO_UF_RESIDENCIA","SG_UF_PROVA","Q006","Q047","Q049","TP_PRESENCA_CN","TP_PRESENCA_CH","TP_PRESENCA_LC","TP_PRESENCA_MT","TP_STATUS_REDACAO","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO","NOTA_FINAL_ENEM"
160001175754,17,"M",1,2,43,"RS","C","A","A",1,1,1,1,1,759.3,750.4,705.8,975.3,720,3910.8
160001965794,20,"M",1,1,31,"MG","M","D","A",1,1,1,1,1,801.5,719.9,657.6,975.3,960,4114.3
160001848247,16,"M",1,1,35,"SP","P","D","A",1,1,1,1,1,727.1,687.1,630.8,975.3,760,3780.3
160002629580,17,"M",1,3,26,"PE","Q","D","B",1,1,1,1,1,655.4,594.5,634.8,975.3,780,3640
160003171693,19,"M",1,1,35,"SP","N","D","A",1,1,1,1,1,762.9,653.1,656,975.3,640,3687.3
160003456617,23,"M",4,1,53,"DF","P","D","A",1,1,1,1,1,738.2,672.6,666.7,975.3,840,3892.8
160003501393,17,"F",4,3,35,"SP","H","D","A",1,1,1,1,1,757.7,676.3,658.5,975.3,760,3827.8
160003718507,17,"M",1,3,42,"SC","P","D","A",1,1,1,1,1,835.8,709.5,638.3,975.3,800,3958.9
160003799326,18,"M",4,1,35,"SP","K","D","A",1,1,1,1,1,659.2,663.4,648.4,975.3,800,3746.3
160003891547,17,"F",4,3,35,"SP","I","D","A",1,1,1,1,1,770.5,728.2,716.6,975.3,700,3890.6
160003838287,17,"M",3,3,32,"ES","Q","D","A",1,1,1,1,1,804.1,725.4,681.9,975.3,940,4126.7
160003609885,17,"M",3,2,26,"PE","J","A","A",1,1,1,1,1,726.6,694,600.7,975.3,920,3916.6
160004346470,23,"M",1,1,35,"SP","L","D","A",1,1,1,1,1,793.8,740.1,673.5,975.3,560,3742.7
160004508202,21,"M",3,1,26,"PE","K","D","A",1,1,1,1,1,783.3,672,682.5,975.3,700,3813.1
160004888736,25,"M",1,1,35,"SP","I","D","A",1,1,1,1,1,757.9,748.6,716.8,975.3,840,4038.6
160005561426,17,"M",1,3,35,"SP","Q","D","A",1,1,1,1,1,841.1,753.7,695.1,975.3,960,4225.2
160005765500,16,"M",1,1,50,"MS","Q","D","A",1,1,1,1,1,806.1,755.2,748.6,975.3,820,4105.2
160006281635,20,"M",1,1,33,"RJ","Q","D","A",1,1,1,1,1,704.2,700.5,613,975.3,720,3713
160002348825,16,"M",4,3,35,"SP","O","D","A",1,1,1,1,1,809.3,674.6,663.9,974.8,900,4022.6
160001932662,18,"F",3,3,23,"CE","Q","D","A",1,1,1,1,1,728.4,748.3,660.3,974.8,920,4031.8
160003917897,18,"M",1,3,35,"SP","J","C","A",1,1,1,1,1,705.5,716.8,663.7,974.8,780,3840.8
160004492758,17,"M",1,3,35,"SP","F","E","A",1,1,1,1,1,743,734.7,694.6,974.8,880,4027.1
160000406496,17,"M",3,3,22,"PI","O","E","A",1,1,1,1,1,821.7,748.7,705.8,974.7,940,4190.9
160004048146,18,"M",1,1,31,"MG","Q","D","A",1,1,1,1,1,828.1,820.1,705.3,974.7,960,4288.2
160005945751,17,"M",1,3,41,"PR","Q","D","A",1,1,1,1,1,838.7,783.6,706.7,974.7,800,4103.7
160008000883,24,"M",1,1,43,"RS","F","A","A",1,1,1,1,1,697.7,707.7,676.3,974.1,740,3795.8
160003343201,17,"M",1,3,25,"PB","P","D","A",1,1,1,1,1,713.8,735,723.3,973.9,740,3886
160002532168,18,"M",1,3,31,"MG","L","D","A",1,1,1,1,1,790.7,815.6,710.6,973.8,980,4270.7
160008056525,17,"M",1,3,35,"SP","L","D","A",1,1,1,1,1,829.7,750.7,733.7,973.7,940,4227.8
160000486123,18,"M",0,1,35,"SP","J","D","A",1,1,1,1,1,796.5,675,671,973.6,780,3896.1
160002680516,18,"M",1,2,23,"CE","B","A","A",1,1,1,1,1,739.8,781.7,643.2,973.4,900,4038.1
160002067819,18,"M",1,1,33,"RJ","J","D","A",1,1,1,1,1,758.6,682.4,655.5,973.3,840,3909.8
160001912250,19,"F",1,1,35,"SP","H","A","A",1,1,1,1,1,755.5,728.8,715.1,973.3,800,3972.7
160000584699,17,"M",1,3,17,"TO","Q","D","A",1,1,1,1,1,727.9,671.4,628.5,973.2,880,3881
160003674704,17,"M",1,3,31,"MG","N","D","A",1,1,1,1,1,815.4,734.5,691.9,973.2,760,3975
160004501581,18,"M",1,3,53,"DF","Q","D","A",1,1,1,1,1,691.2,631.9,533.4,972.4,560,3388.9
160004735164,19,"M",3,1,15,"PA","H","A","A",1,1,1,1,1,678.7,710,610.3,972.4,720,3691.4
160003341875,17,"M",1,3,31,"MG","O","D","A",1,1,1,1,1,821.6,763.4,713.8,972.2,680,3951
160003043770,16,"M",1,1,15,"PA","Q","D","A",1,1,1,1,1,713,711.2,671.9,972.2,780,3848.3
160000633108,18,"M",0,3,31,"MG","P","D","A",1,1,1,1,1,818.2,747.8,685.1,972.1,840,4063.2
160005494520,28,"M",1,1,35,"SP","E","E","A",1,1,1,1,1,696.9,612.9,643.3,972.1,720,3645.2
160006718237,25,"M",1,1,31,"MG","Q","D","A",1,1,1,1,1,704.2,635.3,659.7,971.9,720,3691.1
160004424533,18,"M",1,1,35,"SP","P","D","A",1,1,1,1,1,783.9,694.6,658,971.7,860,3968.2
160006125034,30,"M",1,1,35,"SP","E","A","A",1,1,1,1,1,778.4,695.1,667.6,971.7,900,4012.8
160007031041,28,"M",0,1,52,"GO","Q","D","A",1,1,1,1,1,761,721.9,656.6,971.7,620,3731.2
160004335395,18,"M",1,3,23,"CE","M","D","A",1,1,1,1,1,727.4,678.3,601.8,971.4,700,3678.9
160003882188,19,"M",3,1,22,"PI","J","D","A",1,1,1,1,1,808.7,732.4,689,971.2,900,4101.3
160000278108,17,"M",1,3,35,"SP","K","D","A",1,1,1,1,1,828.9,815.6,728.6,971.1,800,4144.2
160000568729,19,"M",1,1,35,"SP","Q","E","A",1,1,1,1,1,770.3,840.4,661.6,971,880,4123.3
160000531025,22,"M",1,1,31,"MG","O","D","A",1,1,1,1,1,732.6,635.3,607.3,971,660,3606.2
160003519287,15,"M",1,1,23,"CE","K","E","A",1,1,1,1,1,768.4,709.4,647.5,971,860,3956.3
160004395795,17,"M",3,3,35,"MG","A","D","B",1,1,1,1,1,750,674.2,627.1,971,760,3782.3
160004950757,19,"F",1,1,31,"MG","N","D","A",1,1,1,1,1,748.5,711.4,631.4,971,940,4002.3
160000395574,18,"F",1,3,22,"PI","Q","D","A",1,1,1,1,1,690,670.3,652.9,970.9,940,3924.1
160004401963,26,"M",3,1,31,"MG","E","A","A",1,1,1,1,1,660,666.4,624.2,970.6,700,3621.2
160002504448,19,"M",3,1,26,"PE","P","A","A",1,1,1,1,1,756.2,670,667.7,970.4,640,3704.3
160008618180,18,"M",3,3,22,"PI","Q","D","B",1,1,1,1,1,773.2,784.8,711.3,970.2,800,4039.5
160001318422,17,"F",3,3,26,"RN","Q","D","A",1,1,1,1,1,771.3,660.6,671.1,970.2,780,3853.2
160001373543,36,"M",1,1,33,"RJ","J","D","A",1,1,1,1,1,686.5,740.9,642,970.2,640,3679.6
160001829947,29,"M",3,1,53,"DF","P","E","A",1,1,1,1,1,727.2,728.4,706.7,970.2,820,3952.5
160004271311,19,"M",1,1,35,"SP","Q","D","A",1,1,1,1,1,700.2,717.5,692.3,970.2,560,3640.2
160000994714,17,"M",1,3,35,"SP","H","D","A",1,1,1,1,1,801.4,758.6,660.4,969.6,720,3910
160007061824,20,"M",1,1,52,"GO","Q","D","A",1,1,1,1,1,758.5,640.4,472.3,969.3,420,3260.5
160002197679,19,"F",1,1,22,"PI","J","D","B",1,1,1,1,1,813,694.3,669.2,969.1,860,4005.6
160008617038,18,"F",1,1,35,"SP","Q","D","A",1,1,1,1,1,751.1,733.2,690,968.8,660,3803.1
160000045824,17,"M",1,3,31,"MG","J","D","A",1,1,1,1,1,716.4,723.4,629.9,968.8,600,3638.5
160000970567,18,"F",1,3,31,"MG","P","D","A",1,1,1,1,1,748.5,774.9,697.7,968.8,840,4029.9
160001594713,17,"M",3,3,28,"SE","I","D","A",1,1,1,1,1,745.1,731.9,742.8,968.8,840,4028.6
160001054823,34,"M",0,1,31,"MG","J","D","A",1,1,1,1,1,768.1,748.5,667.1,968.8,720,3872.5
160003191739,17,"M",1,3,35,"SP","Q","D","A",1,1,1,1,1,770.6,746.1,709.6,968.8,940,4135.1
160006877602,21,"M",2,1,26,"PE","C","A","A",1,1,1,1,1,629,525.9,500.2,968.8,520,3143.9
160007136062,27,"M",2,1,31,"MG","O","D","A",1,1,1,1,1,642.9,656.8,625.8,968.8,740,3634.3
160007913935,23,"M",1,1,25,"PB","H","D","A",1,1,1,1,1,710.1,687.9,602.4,968.8,780,3749.2
160005823221,17,"M",1,1,33,"RJ","Q","D","A",1,1,1,1,1,716.3,680.8,688.6,968.5,940,3994.2
160000402326,17,"F",4,1,35,"SP","E","C","A",1,1,1,1,1,686.5,661,642,968.4,540,3497.9
160001514758,17,"F",1,3,26,"PE","Q","D","A",1,1,1,1,1,773.7,762,725,968.3,800,4029
160001305675,19,"M",1,1,53,"DF","Q","D","A",1,1,1,1,1,814.3,707.4,672.8,968.3,720,3882.8
160000994624,17,"M",1,3,33,"RJ","M","D","A",1,1,1,1,1,789.6,733.5,695.3,968.3,960,4146.7
160003144184,19,"M",3,1,23,"CE","D","E","B",1,1,1,1,1,705.7,644.9,634.1,968.3,740,3693
160006451989,17,"M",1,2,33,"RJ","O","A","A",1,1,1,1,1,724.5,675.1,653.4,968.3,820,3841.3
160007997322,31,"M",1,1,35,"SP","P","D","A",1,1,1,1,1,774.4,732.2,652.8,968.3,600,3727.7
160001948736,17,"M",1,3,33,"RJ","Q","E","A",1,1,1,1,1,680.8,686,669.3,968.2,920,3924.3
160001713112,20,"M",1,1,43,"RS","C","D","A",1,1,1,1,1,806.4,684.9,633,968.1,880,3972.4
160001218623,16,"M",1,3,35,"SP","N","D","A",1,1,1,1,1,776.2,808.2,719.5,967.4,880,4151.3
160002200304,20,"M",1,1,35,"SP","Q","D","A",1,1,1,1,1,774.9,740.8,713.9,967.4,580,3777
160001964712,17,"M",1,3,41,"PR","M","E","A",1,1,1,1,1,807.4,725.5,659.7,967.3,940,4099.9
160000645843,17,"F",1,3,31,"MG","Q","D","A",1,1,1,1,1,830.5,785.6,672,967.3,880,4135.4
160001840174,17,"M",1,3,22,"PI","I","D","A",1,1,1,1,1,744.5,689.8,685.3,967.3,920,4006.9
160003548229,19,"F",4,1,35,"SP","O","D","A",1,1,1,1,1,693.1,641.6,614.3,967.3,780,3696.3
160003888862,20,"M",1,1,23,"CE","K","E","A",1,1,1,1,1,776.7,610.6,679.4,967.3,680,3714
160001918100,19,"M",3,1,53,"DF","N","D","A",1,1,1,1,1,760.4,768.7,671.3,967,900,4067.4
160008625008,17,"M",1,3,23,"CE","P","D","A",1,1,1,1,1,778.3,750.7,729.8,966.9,760,3985.7
160003402145,18,"M",2,1,23,"CE","G","D","A",1,1,1,1,1,774.6,603.4,575.9,966.9,760,3680.8
160002982534,22,"M",1,1,33,"RJ","J","D","A",1,1,1,1,1,780.2,727.3,712.4,966.9,760,3946.8
160004089671,17,"M",1,3,35,"SP","Q","D","A",1,1,1,1,1,712.9,707.5,637.5,966.9,760,3784.8
160005377596,18,"M",1,1,35,"SP","O","D","A",1,1,1,1,1,771.5,755.7,645.7,966.9,880,4019.8
160002931855,22,"M",1,1,25,"PB","Q","D","A",1,1,1,1,1,676.2,705.1,574.3,966.8,920,3842.4
160003253681,19,"M",1,1,35,"SP","K","E","A",1,1,1,1,1,670.7,605.7,532,966.8,820,3595.2
160004343455,19,"M",1,1,23,"CE","N","D","A",1,1,1,1,1,739.3,680.1,552,966.8,820,3758.2
160005892156,18,"F",1,1,35,"SP","F","A","A",1,1,1,1,1,557.9,652.3,606.6,966.8,580,3363.6
160003828426,17,"M",1,3,52,"GO","O","D","A",1,1,1,1,1,769.6,691.1,671.1,966.7,720,3818.5
160003362255,17,"M",1,3,35,"SP","K","E","A",1,1,1,1,1,757.7,794,774.7,966.6,980,4273
160008042308,24,"M",1,1,31,"MG","C","E","A",1,1,1,1,1,716.6,731,592.5,966.4,920,3926.5
160000480333,25,"F",1,1,35,"SP","N","D","A",1,1,1,1,1,763,681,693.8,966.3,700,3804.1
160000603985,38,"M",1,1,35,"SP","H","D","A",1,1,1,1,1,790.3,735.2,657.9,966.2,640,3789.6
160007383697,20,"M",1,1,31,"MG","Q","D","B",1,1,1,1,1,755.9,658.8,623.6,966.2,920,3924.5
160001433766,23,"M",3,1,28,"SE","K","D","A",1,1,1,1,1,774.9,734.9,652.8,966.1,820,3948.7
160000458178,42,"M",3,1,24,"RN","M","D","A",1,1,1,1,1,670.1,703.4,628.3,966.1,800,3767.9
160000252823,21,"M",1,1,35,"SP","Q","D","A",1,1,1,1,1,777.4,739,660.8,966.1,720,3863.3
160001478267,25,"M",0,1,31,"MG","N","D","A",1,1,1,1,1,678.5,740.6,717.7,966.1,720,3822.9
160001740702,16,"M",1,3,26,"PE","Q","D","B",1,1,1,1,1,714.4,652.8,622.3,966.1,720,3675.6
160005217887,17,"M",4,1,31,"MG","J","D","A",1,1,1,1,1,753.7,707.3,671.1,966.1,800,3898.2
160001951979,19,"M",1,1,35,"SP","J","D","A",1,1,1,1,1,816.4,715.3,659.8,966,840,3997.5
160003682627,17,"M",4,3,53,"DF","P","D","A",1,1,1,1,1,773.4,724.5,695.4,966,960,4119.3
160004414166,18,"M",0,2,23,"CE","I","A","A",1,1,1,1,1,760.8,655.6,633.6,966,840,3856
160008086151,23,"M",0,1,31,"MG","A","A","A",1,1,1,1,1,714.2,661.2,689.2,966,740,3770.6
160000646527,24,"M",1,1,35,"SP","O","D","A",1,1,1,1,1,770.9,692.9,663,965.9,960,4052.7
160000637482,18,"F",0,3,53,"DF","P","D","A",1,1,1,1,1,789.7,722.5,654.1,965.9,920,4052.2
160000626640,19,"F",3,1,24,"RN","O","A","A",1,1,1,1,1,740.6,677.5,642.2,965.9,820,3846.2
160000734810,22,"F",1,1,52,"GO","I","A","A",1,1,1,1,1,747,716.5,738,965.9,920,4087.4
160001272945,20,"M",3,1,35,"SP","H","E","A",1,1,1,1,1,753,735,606.7,965.9,800,3860.6
160001713037,19,"M",2,1,35,"SP","B","D","A",1,1,1,1,1,733.6,685.8,572.3,965.9,560,3517.6
160003877952,21,"M",1,1,33,"RJ","B","A","A",1,1,1,1,1,766.4,657.9,654.6,965.9,620,3664.8
160004004065,22,"M",2,1,33,"RJ","K","A","A",1,1,1,1,1,674,611.8,630.3,965.9,620,3502
160006564316,33,"M",3,1,23,"RJ","Q","C","B",1,1,1,1,1,806.3,726.3,644.9,965.9,720,3863.4
160008329396,17,"M",4,1,23,"CE","G","E","A",1,1,1,1,1,712.2,632.5,614.2,965.9,760,3684.8
160001698729,17,"M",1,3,24,"RN","Q","D","A",1,1,1,1,1,682.4,670.2,663.5,965.8,760,3741.9
160000976891,16,"M",1,1,52,"GO","M","D","A",1,1,1,1,1,717.5,716.9,683.6,965.8,800,3883.8
160001565757,19,"M",1,1,35,"SP","I","D","A",1,1,1,1,1,684.3,659.5,636.6,965.8,720,3666.2
160003721009,18,"M",4,1,35,"SP","O","D","A",1,1,1,1,1,702.6,607.4,617.1,965.8,380,3272.9
160003568409,18,"M",4,1,41,"PR","K","D","A",1,1,1,1,1,766.4,668.2,640.9,965.4,780,3820.9
160001973730,24,"M",3,1,26,"PE","E","A","A",1,1,1,1,1,715.1,674.7,668.4,965.3,600,3623.5
160002333573,17,"M",1,3,52,"GO","Q","D","A",1,1,1,1,1,871.3,794,708.8,965.3,900,4239.4
160003173235,17,"F",1,3,31,"MG","M","D","A",1,1,1,1,1,777.9,736.9,673.6,965.3,860,4013.7
160005997073,29,"M",1,1,33,"RJ","N","E","A",1,1,1,1,1,661.3,659.1,476.9,965.3,600,3362.6
160008074286,20,"M",1,1,22,"PI","K","D","A",1,1,1,1,1,818.6,722.7,683.6,965.3,880,4070.2
160002790993,18,"M",1,3,35,"SP","O","D","A",1,1,1,1,1,738.2,746.2,677.8,965.2,940,4067.4
160002681424,17,"M",1,3,25,"PB","Q","D","A",1,1,1,1,1,785,684.6,664.2,965.2,940,4039
160005877014,20,"F",1,1,35,"SP","P","D","A",1,1,1,1,1,785.1,753.6,718,965.2,860,4081.9
160000871132,17,"M",4,3,35,"SP","L","A","A",1,1,1,1,1,685.3,675.3,648.4,965.1,800,3774.1
160000744839,20,"M",3,1,31,"MG","Q","D","A",1,1,1,1,1,786.4,729.1,681.7,965,960,4122.2
160002243339,17,"M",1,3,35,"SP","P","D","A",1,1,1,1,1,788,713.9,669.3,964.9,900,4036.1
160003955680,19,"F",1,1,23,"CE","Q","D","A",1,1,1,1,1,768.6,707.5,693,964.9,960,4094
160004546254,18,"M",1,2,31,"MG","G","A","A",1,1,1,1,1,810.9,786.5,694,964.8,900,4156.2
160000354213,17,"M",4,3,50,"MS","M","B","A",1,1,1,1,1,764.1,755.1,644.6,964.7,880,4008.5
160000356529,17,"M",1,3,31,"MG","K","E","A",1,1,1,1,1,747.7,750.4,642.9,964.5,800,3905.5
160001888496,21,"M",3,1,31,"MG","L","D","A",1,1,1,1,1,710.1,698.6,446.7,964.5,840,3659.9
160002187110,17,"M",1,3,35,"SP","N","D","A",1,1,1,1,1,710.5,692,669.5,964.5,700,3736.5
160002427616,17,"F",1,2,26,"PE","Q","A","A",1,1,1,1,1,743.2,770.3,684.8,964.5,980,4142.8
160002703440,17,"F",1,3,23,"CE","E","D","A",1,1,1,1,1,739.9,798.7,685.7,964.5,840,4028.8
160003560686,17,"M",1,3,41,"PR","Q","D","A",1,1,1,1,1,733.6,698.4,682,964.5,660,3738.5
160003891723,17,"M",1,3,35,"SP","I","D","A",1,1,1,1,1,817.7,671.4,684.1,964.5,660,3797.7
160004857876,18,"M",1,1,31,"MG","J","D","A",1,1,1,1,1,871.3,781.1,687.4,964.5,840,4144.3
160005731659,27,"M",1,1,31,"MG","O","D","A",1,1,1,1,1,753.8,701.1,669.1,964.5,580,3668.5
160000082063,18,"M",3,1,52,"GO","F","C","A",1,1,1,1,1,741.9,735,699.6,964.4,680,3820.9
160000048459,20,"F",1,1,43,"RS","Q","D","A",1,1,1,1,1,693.4,669.9,609.7,964.4,700,3637.4
160000049687,44,"M",2,1,26,"PE","I","A","C",1,1,1,1,1,739.5,702.9,641.5,964.4,500,3548.3
160000739819,27,"M",1,1,35,"SP","Q","C","B",1,1,1,1,1,828.5,741.2,708.8,964.4,920,4162.9
160001239363,18,"M",1,1,29,"BA","Q","D","A",1,1,1,1,1,748.7,683.1,654,964.3,700,3750.1
160004633055,18,"M",1,3,33,"RJ","J","E","A",1,1,1,1,1,679.7,749.6,637.5,963.9,920,3950.7
160007576466,20,"M",1,1,51,"MT","H","D","A",1,1,1,1,1,692.1,744.1,654.2,963.9,760,3814.3
160004244555,17,"M",1,3,33,"MG","D","D","A",1,1,1,1,1,687.9,687.4,602.4,963.8,540,3481.5
160005121710,18,"M",1,1,23,"CE","K","C","A",1,1,1,1,1,715.2,703.3,656.9,963.8,680,3719.2
160000109488,17,"M",1,3,27,"AL","Q","D","A",1,1,1,1,1,796.3,693.1,651.6,963.7,780,3884.7
160002477192,23,"M",1,1,28,"SE","Q","D","A",1,1,1,1,1,790.9,649.8,658.2,963.6,640,3702.5
160002422865,21,"M",1,1,35,"SP","Q","D","A",1,1,1,1,1,774,768.4,691.6,963.6,800,3997.6
160003317063,17,"M",1,3,31,"MG","A","D","A",1,1,1,1,1,809,743.8,663.4,963.6,920,4099.8
160002021826,17,"M",4,2,35,"SP","I","A","A",1,1,1,1,1,731.1,721.3,658,963.5,700,3773.9
160004827413,19,"F",3,1,35,"SP","D","E","A",1,1,1,1,1,726,716.5,683.5,963.5,840,3929.5
160007346741,18,"F",1,1,42,"SC","G","A","A",1,1,1,1,1,662.4,674.3,668.1,963.4,940,3908.2
160004064612,17,"M",1,1,35,"SP","Q","D","A",1,1,1,1,1,817.3,720,709.8,963.3,740,3950.4
160000259182,17,"M",3,3,23,"CE","N","D","A",1,1,1,1,1,871.3,743.1,689.3,963.2,900,4166.9
160001201047,32,"M",1,1,31,"MG","P","D","A",1,1,1,1,1,765.9,704.5,664.9,963.1,840,3938.4
160000078649,17,"M",1,3,35,"SP","M","D","A",1,1,1,1,1,759.7,735.2,678.3,963.1,900,4036.3
160001909169,21,"M",3,1,31,"MG","Q","A","A",1,1,1,1,1,787.7,741.7,668.3,963.1,840,4000.8
160000355649,21,"M",1,1,35,"SP","G","A","A",1,1,1,1,1,786.4,738.4,683.9,963.1,800,3971.8
160001626302,17,"F",1,3,35,"SP","Q","D","A",1,1,1,1,1,780,785,690,963.1,900,4118.1
160002121363,17,"M",1,3,42,"SC","L","D","A",1,1,1,1,1,659,542.2,610.8,963.1,640,3415.1
160002922954,19,"M",1,1,35,"SP","Q","D","A",1,1,1,1,1,793.6,729.6,648.4,963.1,760,3894.7
160003018122,17,"M",1,3,53,"DF","L","D","A",1,1,1,1,1,742.9,657.1,635.3,963.1,920,3918.4
160003440903,19,"M",3,1,35,"SP","Q","E","A",1,1,1,1,1,772.7,690.9,686.7,963.1,620,3733.4
160003860946,28,"M",1,1,41,"PR","N","D","A",1,1,1,1,1,775.5,683.4,630.4,963.1,680,3732.4
160004404307,26,"M",4,1,35,"SP","H","D","A",1,1,1,1,1,767,752.2,681.5,963.1,760,3923.8
160004556809,20,"M",1,1,35,"CE","J","D","A",1,1,1,1,1,773.2,737.5,716.9,963.1,640,3830.7
160004328562,19,"F",1,1,29,"SP","Q","D","A",1,1,1,1,1,684,611.8,640.2,963.1,760,3659.1
160004302812,18,"M",1,3,28,"SE","H","D","A",1,1,1,1,1,700,642.8,651.8,963.1,740,3697.7
160005876723,19,"M",1,1,35,"SP","Q","D","A",1,1,1,1,1,689.7,625.5,548,963.1,580,3406.3
