"NU_INSCRICAO","NU_IDADE","TP_SEXO","TP_COR_RACA","TP_ESCOLA","CO_UF_RESIDENCIA","SG_UF_PROVA","Q006","Q047","Q049","TP_PRESENCA_CN","TP_PRESENCA_CH","TP_PRESENCA_LC","TP_PRESENCA_MT","TP_STATUS_REDACAO","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO","NOTA_FINAL_ENEM"
160000539852,17,"M",1,1,35,"SP","Q","D","A",1,1,1,1,1,745.6,837.1,691.1,909.7,760,3943.5
160002412157,19,"F",1,1,35,"SP","H","E","A",1,1,1,1,1,714.9,837.1,657,724.8,880,3813.8
160004284214,24,"F",1,1,53,"DF","Q","D","A",1,1,1,1,1,776.8,837.1,725.5,933.1,900,4172.5
160004432113,38,"M",1,1,29,"BA","F","B","A",1,1,1,1,1,574.2,837.1,677.8,565.4,640,3294.5
160004762031,18,"M",1,3,31,"MG","M","D","B",1,1,1,1,1,755.6,837.1,646.2,845,780,3863.9
160005551164,21,"M",1,1,32,"ES","D","D","A",1,1,1,1,1,644.1,837.1,720.6,791.9,860,3853.7
160002490123,18,"M",1,3,35,"SP","G","D","A",1,1,1,1,1,759.8,836.3,679.3,823.8,920,4019.2
160001542958,21,"M",1,1,31,"MG","M","D","A",1,1,1,1,1,801,836.3,652.7,757.3,820,3867.3
160003075966,18,"M",1,1,50,"MS","J","D","A",1,1,1,1,1,806.9,836.3,707.5,937.9,920,4208.6
160003020830,17,"F",3,3,53,"DF","N","D","A",1,1,1,1,1,729.5,836.3,744.8,817.2,920,4047.8
160007232312,22,"M",0,1,31,"MG","N","D","A",1,1,1,1,1,594.7,836.3,713.3,709.2,840,3693.5
160008098457,21,"F",1,1,35,"SP","Q","D","A",1,1,1,1,1,673.2,836.3,696,859.4,920,3984.9
160002074307,20,"M",1,1,35,"SP","L","D","A",1,1,1,1,1,758.5,836,673.1,880.5,940,4088.1
160003947575,31,"M",1,1,35,"SP","C","A","B",1,1,1,1,1,603,835.2,645.6,735.9,720,3539.7
160000474499,16,"F",1,3,35,"SP","N","D","A",1,1,1,1,1,723.4,834.1,699.2,798.5,920,3975.2
160003986401,19,"M",1,1,35,"SP","K","A","B",1,1,1,1,1,745.7,833,690.3,854.8,800,3923.8
160000475539,26,"M",1,1,31,"MG","N","D","A",1,1,1,1,1,669.7,832.4,714.8,822.8,820,3859.7
160007930412,22,"F",1,1,35,"MG","C","D","A",1,1,1,1,1,745.3,831.8,678.4,875.3,940,4070.8
160001777718,19,"F",1,1,35,"SP","Q","D","A",1,1,1,1,1,679.5,831,673.4,666.1,780,3630
160000119166,20,"F",4,1,35,"SP","I","E","A",1,1,1,1,1,751.5,830.9,677.5,840.4,880,3980.3
160000741165,19,"F",1,1,31,"MG","P","D","B",1,1,1,1,1,743,829.7,689.5,892.6,940,4094.8
160001422025,19,"M",1,1,41,"PR","O","A","A",1,1,1,1,1,735.5,829.5,642.4,665.2,920,3792.6
160002362179,18,"M",1,3,52,"GO","J","D","A",1,1,1,1,1,741.5,829.5,634,777.1,940,3922.1
160003101845,18,"F",1,3,33,"RJ","Q","D","A",1,1,1,1,1,632.5,829.5,763.6,828.5,940,3994.1
160001711901,19,"F",3,1,52,"GO","J","E","A",1,1,1,1,1,679.1,829.5,647.9,704.2,940,3800.7
160003695893,18,"M",3,1,23,"CE","P","D","A",1,1,1,1,1,811.1,829.5,708.4,904.3,860,4113.3
160004279071,19,"M",1,1,35,"SP","Q","D","A",1,1,1,1,1,809.2,829.5,697.9,948.2,760,4044.8
160004350833,23,"F",1,1,35,"SP","G","D","A",1,1,1,1,1,717.6,829.5,670.6,714.3,920,3852
160000359463,18,"F",0,1,29,"BA","O","D","A",1,1,1,1,1,691.1,829,710.8,812.8,920,3963.7
160003008835,24,"M",3,1,35,"SP","H","A","A",1,1,1,1,1,671.8,829,645,822.5,700,3668.3
160008598193,18,"F",3,3,22,"PI","L","D","A",1,1,1,1,1,750.8,828.8,666,783.6,820,3849.2
160001487905,17,"F",3,3,31,"MG","G","D","A",1,1,1,1,1,778.1,828.8,735.1,840.8,980,4162.8
160001921189,18,"F",2,3,31,"MG","J","D","A",1,1,1,1,1,761.4,828.8,728,872.8,880,4071
160000329388,18,"F",1,1,15,"PA","K","D","A",1,1,1,1,1,792.3,828.8,685.1,833.5,940,4079.7
160000097094,20,"F",1,1,33,"RJ","G","D","B",1,1,1,1,1,773.8,828.8,663.4,852.2,940,4058.2
160004934233,17,"M",1,3,29,"BA","P","D","A",1,1,1,1,1,679.7,828.8,708.8,760.9,960,3938.2
160000419791,16,"M",3,2,28,"SE","B","A","A",1,1,1,1,1,772.5,828.5,674.1,866,980,4121.1
160002439515,21,"F",3,1,53,"DF","C","A","C",1,1,1,1,1,832.3,828.5,589.5,606.9,800,3657.2
160003411904,18,"M",1,2,43,"RS","E","A","A",1,1,1,1,1,668.2,828.5,698.5,775.3,880,3850.5
160003471992,29,"M",1,1,41,"PR","I","D","A",1,1,1,1,1,699.2,828.5,675.5,774.8,820,3798
160005752585,30,"M",2,1,21,"MA","Q","D","A",1,1,1,1,1,572.5,828.5,663.4,618.6,820,3503
160002418320,33,"F",3,1,41,"PR","E","D","A",1,1,1,1,1,659.7,828.1,724.9,684.6,880,3777.3
160006100411,19,"M",1,1,35,"SP","H","D","A",1,1,1,1,1,779.5,828.1,713.1,894.2,920,4134.9
160007387192,54,"M",4,1,35,"SP","Q","A","B",1,1,1,1,1,806.2,828.1,701.9,804.8,620,3761
160005669950,27,"M",1,1,41,"PR","I","D","A",1,1,1,1,1,703.3,827.9,681.7,705,880,3797.9
160001451354,23,"F",1,1,31,"MG","Q","D","A",1,1,1,1,1,712,827.8,677.5,775.8,900,3893.1
160000602614,21,"M",4,1,35,"SP","P","D","A",1,1,1,1,1,812.4,827.8,676.3,975.3,940,4231.8
160001865163,17,"M",2,1,52,"GO","D","C","A",1,1,1,1,1,758.6,827.8,681.6,918.1,980,4166.1
160002652382,19,"M",1,1,41,"MT","M","D","A",1,1,1,1,1,731.1,827.8,651.2,847.7,760,3817.8
160004030004,18,"M",1,1,41,"PR","H","D","A",1,1,1,1,1,756.8,827.8,624.6,834.3,880,3923.5
160000394737,28,"M",3,1,33,"RJ","M","D","A",1,1,1,1,1,607.5,827.7,719.8,586,840,3581
160002092969,24,"F",1,1,31,"MG","H","D","A",1,1,1,1,1,637.8,827.7,696.8,695.9,780,3638.2
160004317287,33,"M",3,1,23,"CE","C","C","A",1,1,1,1,1,583.2,827.7,640.9,388.6,720,3160.4
160002912448,18,"M",1,3,33,"RJ","Q","D","A",1,1,1,1,1,744.5,827.2,684.1,942.5,940,4138.3
160002026560,19,"F",1,1,28,"SE","K","D","B",1,1,1,1,1,748.1,827.2,702.5,865.1,960,4102.9
160004932991,18,"M",4,1,35,"SP","H","D","A",1,1,1,1,1,691.3,827.2,644,707.6,580,3450.1
160001682681,17,"M",1,1,35,"SP","N","A","A",1,1,1,1,1,719.6,826.8,667.3,787.2,940,3940.9
160001067164,20,"M",3,1,26,"PE","H","D","A",1,1,1,1,1,765,826.7,688.4,819.1,960,4059.2
160006754915,26,"M",1,1,32,"ES","N","B","B",1,1,1,1,1,712.2,826.7,697.3,991.5,900,4127.7
160005404653,28,"F",3,1,31,"MG","F","D","A",1,1,1,1,1,691.5,826.6,701.5,696.6,900,3816.2
160000163771,32,"M",3,1,53,"DF","M","D","A",1,1,1,1,1,787.8,826.1,659.3,945.5,680,3898.7
160003284465,17,"M",3,3,32,"ES","I","E","A",1,1,1,1,1,843.9,825.8,678.9,918.6,960,4227.2
160005489927,21,"M",1,1,29,"BA","J","D","A",1,1,1,1,1,788.3,825.7,683.1,783,900,3980.1
160002351622,17,"M",1,3,53,"DF","P","D","A",1,1,1,1,1,683.2,825.6,695.5,810.6,980,3994.9
160000480451,17,"F",3,3,53,"DF","K","D","A",1,1,1,1,1,746.9,825.6,689,878.4,920,4059.9
160003587055,16,"M",1,1,41,"PR","Q","E","A",1,1,1,1,1,804.8,825.6,700.6,891.7,740,3962.7
160003530854,21,"F",1,1,35,"SP","O","D","A",1,1,1,1,1,775.9,825.6,752.5,764,960,4078
160003608092,17,"M",3,3,13,"AM","I","D","A",1,1,1,1,1,756.3,825.6,706.3,737.6,680,3705.8
160000148412,28,"M",1,1,31,"MG","N","D","A",1,1,1,1,1,748,824.7,673.9,838.6,800,3885.2
160004874194,24,"M",3,1,26,"PE","H","D","A",1,1,1,1,1,582.8,824.6,721.5,643.2,920,3692.1
160001519835,18,"M",3,1,28,"SE","B","A","A",1,1,1,1,1,716.7,824.3,676.5,837.6,900,3955.1
160002146471,17,"M",1,3,35,"SP","N","D","A",1,1,1,1,1,658.1,824.3,714.3,750.5,840,3787.2
160001911397,39,"M",3,1,31,"MG","G","A","A",1,1,1,1,1,685.6,824.3,630.1,723.6,840,3703.6
160000754736,20,"F",1,1,35,"SP","N","D","A",1,1,1,1,1,791.7,824.3,674.4,745.5,800,3835.9
160002986419,17,"F",1,3,31,"MG","N","D","A",1,1,1,1,1,716.6,824.3,678.8,884.3,900,4004
160004368347,21,"M",2,1,15,"PA","H","E","A",1,1,1,1,1,591.7,823.7,692.3,649.8,840,3597.5
160000180739,19,"M",0,1,31,"MG","J","D","A",1,1,1,1,1,717.2,823.6,717.1,878.9,960,4096.8
160000497041,18,"F",3,3,31,"MG","J","D","A",1,1,1,1,1,776.1,823.6,709,954.9,800,4063.6
160001592885,18,"F",1,1,35,"SP","I","D","A",1,1,1,1,1,790.2,823.6,740.6,879.2,820,4053.6
160004397189,20,"M",1,1,53,"DF","O","D","A",1,1,1,1,1,871.3,823.6,709.4,862.7,920,4187
160002589402,27,"M",1,1,41,"PR","G","A","A",1,1,1,1,1,523,823.1,662.9,651.3,700,3360.3
160000621580,16,"F",3,3,15,"PA","O","D","A",1,1,1,1,1,693.5,822.6,663,844,920,3943.1
160005630836,36,"M",1,1,33,"RJ","H","A","A",1,1,1,1,1,534.4,822.5,666.4,423.5,800,3246.8
160001874429,18,"M",1,3,31,"MG","Q","D","A",1,1,1,1,1,808,821.8,692.1,878.1,940,4140
160002200597,27,"M",0,1,33,"RJ","A","A","A",1,1,1,1,1,646.2,821.8,695.3,578.6,760,3501.9
160005000891,19,"M",0,1,41,"PR","K","D","A",1,1,1,1,1,737.1,821.8,685.5,838,680,3762.4
160005983621,31,"M",3,1,29,"BA","J","D","A",1,1,1,1,1,668.8,821.8,647.9,640.3,820,3598.8
160007205546,37,"M",0,1,24,"RN","Q","D","B",1,1,1,1,1,651.8,821.8,650.8,692.7,940,3757.1
160001128088,30,"M",3,1,23,"CE","G","A","A",1,1,1,1,1,734.2,821.7,576.6,789.5,660,3582
160000123246,22,"F",1,1,35,"SP","O","E","A",1,1,1,1,1,743,821.7,693.2,813.2,880,3951.1
160001639521,19,"F",3,1,22,"PI","F","D","A",1,1,1,1,1,773.4,821.7,702.2,822.3,940,4059.6
160002194753,30,"F",1,1,29,"BA","D","D","A",1,1,1,1,1,640.6,821.6,737.7,696.3,920,3816.2
160002729318,17,"M",1,3,23,"CE","D","D","A",1,1,1,1,1,770.7,821.6,682.5,801.5,980,4056.3
160001080338,17,"F",1,3,33,"RJ","Q","D","A",1,1,1,1,1,797.9,821.6,744.5,939.4,880,4183.4
160002436293,22,"F",3,1,31,"MG","J","A","A",1,1,1,1,1,705,821.4,621.3,702.7,920,3770.4
160003596200,19,"F",1,1,31,"MG","P","E","A",1,1,1,1,1,726.7,821.1,688.7,776.1,820,3832.6
160007897926,27,"M",3,1,33,"RJ","O","B","A",1,1,1,1,1,609.8,821.1,736,799.9,620,3586.8
160007608471,28,"F",1,1,29,"BA","Q","D","A",1,1,1,1,1,635.7,821.1,687.2,510.1,780,3434.1
160000557162,22,"M",3,1,29,"BA","G","A","A",1,1,1,1,1,841.5,820.9,572.9,715.8,760,3711.1
160000923637,18,"M",1,3,31,"MG","Q","D","A",1,1,1,1,1,776.8,820.9,681.3,899,940,4118
160001989635,19,"F",3,1,26,"PE","D","E","A",1,1,1,1,1,669.1,820.9,633.7,763.7,920,3807.4
160002194374,18,"M",1,1,31,"MG","F","E","A",1,1,1,1,1,639.2,820.9,593.2,654.1,300,3007.4
160000178736,26,"M",3,1,31,"MG","B","A","B",1,1,1,1,1,871.3,820.9,675.3,990.5,860,4218
160002800949,18,"M",3,1,25,"PB","N","D","A",1,1,1,1,1,831.9,820.9,689.7,873,860,4075.5
160001570724,21,"F",0,1,35,"SP","C","D","B",1,1,1,1,1,775.3,820.9,652.9,716.5,920,3885.6
160002969240,45,"F",0,1,33,"RJ","N","D","A",1,1,1,1,1,613.4,820.9,670,576,760,3440.3
160003324196,24,"M",1,1,31,"MG","H","C","A",1,1,1,1,1,653.9,820.9,729,821.2,900,3925
160004276297,32,"M",3,1,32,"ES","C","A","A",1,1,1,1,1,644,820.9,685.6,623.6,600,3374.1
160004707089,25,"M",3,1,21,"MA","D","A","B",1,1,1,1,1,871.3,820.9,509.8,466.2,400,3068.2
160005316624,17,"M",3,3,25,"PB","P","D","A",1,1,1,1,1,785.3,820.9,666.9,846.6,880,3999.7
160006671345,23,"M",0,1,24,"RN","C","C","A",1,1,1,1,1,871.3,820.9,595.5,379.7,840,3507.4
160007923816,28,"F",2,1,29,"BA","M","A","A",1,1,1,1,1,614.6,820.9,753.8,700.9,860,3750.2
160008574070,29,"M",3,1,33,"RJ","I","A","A",1,1,1,1,1,563.3,820.9,680.8,675.5,720,3460.5
160001164531,26,"M",3,1,33,"RJ","E","A","A",1,1,1,1,1,593.7,820.7,697.6,672,780,3564
160000096406,20,"M",4,1,43,"RS","O","D","A",1,1,1,1,1,718.8,820.4,685.9,790,840,3855.1
160004026711,20,"F",1,1,23,"CE","Q","D","A",1,1,1,1,1,815.3,820.4,719.7,847.4,980,4182.8
160001496484,25,"M",1,1,31,"MG","N","D","A",1,1,1,1,1,755.8,820.3,686.3,858.9,900,4021.3
160004048146,18,"M",1,1,31,"MG","Q","D","A",1,1,1,1,1,828.1,820.1,705.3,974.7,960,4288.2
160001197623,18,"F",1,3,31,"MG","Q","D","A",1,1,1,1,1,801.1,819.8,681.4,894.7,960,4157
160003323080,17,"M",1,3,35,"SP","Q","D","A",1,1,1,1,1,765.6,819.8,687.6,842.3,940,4055.3
160006546459,41,"M",1,1,43,"RS","G","A","B",1,1,1,1,1,574.6,819.8,593.3,367.1,380,2734.8
160001126357,22,"M",1,1,52,"GO","C","A","A",1,1,1,1,1,715.2,819.7,671.6,808.3,940,3954.8
160002070130,17,"M",3,3,26,"PE","J","D","A",1,1,1,1,1,778.5,819.7,735.9,817.8,900,4051.9
160002380749,17,"M",1,3,35,"SP","O","D","A",1,1,1,1,1,800.3,819.7,702.8,923.4,760,4006.2
160000347049,21,"M",1,1,53,"DF","Q","D","A",1,1,1,1,1,734.6,819.7,673.9,761.5,800,3789.7
160001015003,19,"M",1,1,52,"GO","H","D","A",1,1,1,1,1,848.5,819.7,647.6,853.7,700,3869.5
160003350919,19,"F",1,1,23,"CE","P","D","A",1,1,1,1,1,773.2,819.7,731.5,832.6,940,4097
160003718942,19,"M",1,1,53,"DF","D","E","A",1,1,1,1,1,799.2,819.7,736.9,945.9,920,4221.7
160003603281,19,"F",1,1,35,"SP","Q","D","A",1,1,1,1,1,768.3,819.7,707.2,788.2,880,3963.4
160004024143,19,"F",1,1,43,"RS","K","D","A",1,1,1,1,1,675.7,819.7,628.3,745.8,740,3609.5
160004409672,18,"F",1,1,23,"CE","E","E","A",1,1,1,1,1,748.9,819.7,665.1,806.9,760,3800.6
160004693587,21,"F",1,1,35,"SP","I","D","A",1,1,1,1,1,808,819.7,693.5,958.2,840,4119.4
160002133930,19,"M",1,1,31,"MG","I","D","A",1,1,1,1,1,747.2,819.6,641.2,837.8,760,3805.8
160000635371,33,"M",1,1,33,"RJ","O","A","A",1,1,1,1,1,679.7,819.6,682.5,742,640,3563.8
160000188903,21,"F",3,1,22,"PI","F","D","A",1,1,1,1,1,765.4,819.6,671.9,782.1,960,3999
160004571237,20,"M",1,1,17,"TO","E","D","A",1,1,1,1,1,597.4,819.6,671,786.8,820,3694.8
160000335608,19,"F",1,1,31,"MG","K","D","A",1,1,1,1,1,696.5,819.5,688.3,888.4,760,3852.7
160005318784,21,"M",3,1,21,"MA","K","D","A",1,1,1,1,1,779.4,819.5,597.3,792.9,940,3929.1
160005829909,17,"F",1,1,41,"PR","G","D","A",1,1,1,1,1,737.4,819.5,672.1,737.5,960,3926.5
160004558969,42,"M",3,1,24,"RN","I","A","A",1,1,1,1,1,591.1,819.2,691.2,635.8,820,3557.3
160001520692,28,"M",1,1,23,"CE","O","B","A",1,1,1,1,1,696.4,819,700.2,770.5,800,3786.1
160001492898,21,"F",1,1,33,"RJ","C","E","A",1,1,1,1,1,742.4,819,700,543.3,900,3704.7
160003832869,34,"M",2,1,33,"RJ","P","A","A",1,1,1,1,1,647,819,715.8,644.2,920,3746
160001250706,17,"F",3,3,11,"RO","P","D","A",1,1,1,1,1,807.5,818.8,696.8,852.6,920,4095.7
160002148674,19,"M",1,1,35,"SP","G","D","A",1,1,1,1,1,767,818.8,636.6,859.9,740,3822.3
160002589202,19,"M",1,1,23,"CE","O","D","A",1,1,1,1,1,749,818.8,704.5,906.2,920,4098.5
160001660545,48,"M",1,1,35,"SP","D","A","C",1,1,1,1,1,628.6,818.7,659.6,811.7,720,3638.6
160002003612,22,"M",3,1,35,"SP","M","D","A",1,1,1,1,1,730.2,818.2,704.2,774,720,3746.6
160005028459,29,"M",3,1,29,"BA","F","A","A",1,1,1,1,1,668.7,818.2,665.7,692.4,640,3485
160001418904,18,"M",3,1,29,"BA","N","D","A",1,1,1,1,1,733.8,818.1,638.5,856.1,920,3966.5
160008020989,32,"M",1,1,26,"PE","B","C","A",1,1,1,1,1,584.6,818.1,638.7,591.1,760,3392.5
160001462338,27,"F",3,1,35,"SP","N","D","A",1,1,1,1,1,696.1,818,696,705,940,3855.1
160008603168,18,"M",1,1,35,"SP","J","D","A",1,1,1,1,1,726.3,818,695.6,774.7,760,3774.6
160002476967,20,"M",2,1,53,"DF","Q","D","A",1,1,1,1,1,771.4,818,690.3,803.2,900,3982.9
160004292449,20,"M",3,1,53,"DF","B","A","A",1,1,1,1,1,552.2,818,614.2,407.6,560,2952
160004943184,17,"F",2,3,53,"DF","P","D","A",1,1,1,1,1,702.5,818,700.2,786,940,3946.7
160007605823,24,"M",0,1,35,"SP","B","A","A",1,1,1,1,1,642.2,818,686.7,673.4,820,3640.3
160000882931,18,"F",0,1,53,"DF","N","D","A",1,1,1,1,1,705.3,817.9,710.5,813.1,920,3966.8
160001114796,18,"M",1,3,33,"RJ","Q","D","A",1,1,1,1,1,741.3,817.9,705.2,728.9,960,3953.3
160006790567,26,"M",0,1,26,"PE","E","D","A",1,1,1,1,1,748.7,817.9,700.8,804.6,820,3892
