"NU_INSCRICAO","NU_IDADE","TP_SEXO","TP_COR_RACA","TP_ESCOLA","CO_UF_RESIDENCIA","SG_UF_PROVA","Q006","Q047","Q049","TP_PRESENCA_CN","TP_PRESENCA_CH","TP_PRESENCA_LC","TP_PRESENCA_MT","TP_STATUS_REDACAO","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO","NOTA_FINAL_ENEM"
160005473714,26,"M",3,1,52,"GO","I","B","A",1,1,1,1,1,347.9,389.4,430,365.9,80,1613.2
160005342547,19,"F",3,2,35,"SP","C","A","A",1,1,1,1,1,449.8,404.6,461.6,474.4,80,1870.4
160004979056,44,"M",1,1,29,"BA","D","A","C",1,1,1,1,1,433.8,433,493.3,376.8,80,1816.9
160005331103,34,"M",1,1,41,"PR","C","A","C",1,1,1,1,1,396.8,484,478.7,373,80,1812.5
160005511347,27,"F",3,1,23,"CE","B","A","A",1,1,1,1,1,422.1,413.1,487.1,408.8,80,1811.1
160005599928,18,"F",1,1,15,"PA","B","A","A",1,1,1,1,1,431.5,476.1,447.1,514.1,80,1948.8
160005300928,19,"F",3,2,21,"MA","B","A","A",1,1,1,1,1,397.3,391.2,449.8,416.1,80,1734.4
160005534506,30,"M",4,1,31,"MG","A","A","B",1,1,1,1,1,412.8,464.3,400.4,410.6,80,1768.1
160005516640,19,"F",2,2,29,"BA","B","A","A",1,1,1,1,1,479.5,437.2,398.7,450.6,80,1846
160005672781,17,"F",3,1,23,"CE","B","A","C",1,1,1,1,1,422.3,424,394.9,365.4,80,1686.6
160005332370,16,"M",3,1,22,"PI","B","A","C",1,1,1,1,1,371.1,380.5,346.4,560.2,80,1738.2
160005520512,24,"M",2,2,21,"MA","B","A","C",1,1,1,1,1,408.3,329.7,416.8,419.3,80,1654.1
160005314519,20,"M",3,2,12,"AC","G","A","A",1,1,1,1,1,392,388.6,353.1,398.2,80,1611.9
160005484065,19,"M",3,2,23,"CE","B","A","A",1,1,1,1,1,402.9,398.8,398.9,371.3,80,1651.9
160005453616,17,"M",3,2,31,"MG","B","A","A",1,1,1,1,1,386.2,477.9,443.2,442.9,80,1830.2
160005474047,18,"F",3,2,23,"CE","A","A","A",1,1,1,1,1,399.8,422,471.6,415.9,80,1789.3
160005511733,18,"M",3,1,23,"CE","B","A","B",1,1,1,1,1,404.2,395.9,392,406.5,80,1678.6
160005259236,52,"M",0,1,23,"CE","B","A","C",1,1,1,1,1,389.4,345,477.1,445.3,80,1736.8
160005295053,23,"F",2,2,15,"PA","B","A","C",1,1,1,1,1,471.3,361.9,432.5,342.7,80,1688.4
160005568488,18,"F",3,1,23,"CE","C","A","A",1,1,1,1,1,488.1,361.5,428,448.8,80,1806.4
160005475121,15,"F",4,1,21,"MA","C","A","A",1,1,1,1,1,441.1,448.9,371.1,373.3,80,1714.4
160005419429,23,"F",3,1,28,"SE","B","A","C",1,1,1,1,1,410.7,400.9,436.1,375.8,80,1703.5
160005654960,16,"F",1,1,35,"SP","B","A","A",1,1,1,1,1,417.5,357.9,388.3,378.7,80,1622.4
160005654615,17,"M",3,2,15,"PA","D","A","A",1,1,1,1,1,441,419.2,470.6,483,80,1893.8
160005331992,18,"M",3,1,31,"MG","B","A","A",1,1,1,1,1,364.4,476.5,472.9,542.7,80,1936.5
160005494753,18,"F",3,1,15,"PA","B","A","A",1,1,1,1,1,452.7,460.9,471.1,359.6,80,1824.3
160005552846,27,"M",1,1,22,"PI","C","A","C",1,1,1,1,1,430.1,369.3,382.8,387.5,80,1649.7
160005538490,16,"F",3,1,21,"MA","C","A","A",1,1,1,1,1,384.6,433.9,432.4,376.9,80,1707.8
160005556625,40,"F",1,1,28,"SE","A","A","B",1,1,1,1,1,429.6,408.1,396,397.7,80,1711.4
160005433780,21,"F",3,1,31,"MG","B","A","B",1,1,1,1,1,469,440.8,454.8,471.8,80,1916.4
160005706994,19,"F",1,1,52,"GO","D","A","A",1,1,1,1,1,417.1,463.9,389.3,347.5,80,1697.8
160005663067,37,"M",1,1,23,"CE","B","A","A",1,1,1,1,1,387.3,440,397.7,411.2,80,1716.2
160005555875,23,"F",2,1,29,"BA","B","A","A",1,1,1,1,1,393.7,421.2,452.7,374.8,80,1722.4
160005274809,19,"M",3,1,11,"RO","C","A","B",1,1,1,1,1,487.6,513.9,446.8,474.2,80,2002.5
160005641471,18,"M",1,1,21,"MA","B","A","C",1,1,1,1,1,406.6,362.4,374.2,387.3,80,1610.5
160005899367,21,"M",4,1,26,"PE","B","A","C",1,1,1,1,1,416,416.4,456.9,393.2,80,1762.5
160005803798,22,"M",3,1,15,"PA","C","A","C",1,1,1,1,1,433.1,449.9,457.3,398.3,80,1818.6
160005980368,16,"F",3,1,26,"PE","B","A","A",1,1,1,1,1,441.2,371.5,467.2,435.3,80,1795.2
160005677418,45,"M",2,1,15,"PA","D","A","C",1,1,1,1,1,400.4,445.8,504.3,474.1,80,1904.6
160005775754,31,"F",3,2,15,"PA","A","A","C",1,1,1,1,1,403.6,477.7,415.7,425.6,80,1802.6
160005866707,19,"F",3,2,31,"MG","C","A","B",1,1,1,1,1,447.7,361,463.9,347.3,80,1699.9
160005873574,39,"F",3,1,15,"PA","C","A","C",1,1,1,1,1,419.3,436.4,444.4,409.6,80,1789.7
160005915956,29,"F",3,1,24,"RN","B","A","A",1,1,1,1,1,444.2,464.6,525.5,359.9,80,1874.2
160006037673,24,"M",3,1,31,"MG","B","A","B",1,1,1,1,1,520.9,436.6,407.4,590,80,2034.9
160005766799,18,"M",3,1,23,"CE","B","A","A",1,1,1,1,1,436.6,385.6,375.7,391.8,80,1669.7
160005964350,49,"F",3,1,15,"PA","B","A","C",1,1,1,1,1,456.6,484.5,510.7,405.1,80,1936.9
160006134351,29,"M",1,1,17,"TO","B","A","B",1,1,1,1,1,393.1,361.4,405.8,425.5,80,1665.8
160005968795,24,"M",3,2,15,"PA","A","A","C",1,1,1,1,1,416.2,424.7,485,369.9,80,1775.8
160005830382,60,"M",3,1,33,"RJ","B","A","A",1,1,1,1,1,479.2,508.1,410.6,380.5,80,1858.4
160005930401,19,"M",1,1,21,"MA","B","A","A",1,1,1,1,1,444.7,402.8,397.3,517.1,80,1841.9
160005864530,16,"M",3,1,21,"MA","B","A","A",1,1,1,1,1,449.9,391.1,418.3,402.1,80,1741.4
160005892222,16,"F",3,1,23,"CE","B","A","A",1,1,1,1,1,383.7,376,423.3,382.3,80,1645.3
160005934474,35,"F",3,1,28,"SE","B","A","C",1,1,1,1,1,386.9,466.3,405.2,400.5,80,1738.9
160006112696,25,"M",2,1,52,"GO","A","A","C",1,1,1,1,1,397.7,491.6,422.5,436.5,80,1828.3
160006055827,18,"M",3,1,15,"PA","B","A","A",1,1,1,1,1,431.8,389.6,448.9,459.5,80,1809.8
160006001946,28,"F",3,1,31,"MG","B","A","B",1,1,1,1,1,407.7,428.8,411.4,539.7,80,1867.6
160006147297,22,"M",2,1,53,"DF","C","A","A",1,1,1,1,1,380.6,422.2,499.4,507.4,80,1889.6
160005899542,17,"M",3,2,16,"AP","B","A","A",1,1,1,1,1,377.3,424.7,416.2,377.8,80,1676
160006082518,24,"F",1,1,23,"CE","B","A","B",1,1,1,1,1,427.4,389,390.8,350.3,80,1637.5
160006093410,16,"F",3,1,22,"PI","B","A","A",1,1,1,1,1,404.1,400.2,475.2,380.1,80,1739.6
160005869690,50,"F",2,1,22,"PI","B","A","B",1,1,1,1,1,442.7,396,461.4,373.7,80,1753.8
160005741573,39,"F",3,1,22,"PI","B","A","C",1,1,1,1,1,401,469.4,395.2,378.6,80,1724.2
160005851904,18,"M",0,1,29,"BA","B","A","A",1,1,1,1,1,391,401.4,395.2,464.5,80,1732.1
160006132428,32,"F",5,1,13,"AM","A","A","A",1,1,1,1,1,382.1,344.5,356.4,339.3,80,1502.3
160005985177,26,"F",3,1,25,"PB","B","A","B",1,1,1,1,1,374,425.5,428.6,562.7,80,1870.8
160005982547,20,"M",2,2,50,"MS","B","A","B",1,1,1,1,1,453.2,499.9,406.5,454.6,80,1894.2
160006002289,16,"F",3,1,23,"CE","B","A","A",1,1,1,1,1,384.3,403.5,428.9,515.8,80,1812.5
160006183732,20,"M",3,1,27,"AL","B","A","A",1,1,1,1,1,392.4,375.1,385.5,454.5,80,1687.5
160006039041,42,"M",3,1,52,"GO","C","A","C",1,1,1,1,1,445.8,480.2,422,355.1,80,1783.1
160006116207,21,"M",1,2,24,"RN","B","A","A",1,1,1,1,1,422.5,388.1,361.8,379.4,80,1631.8
160006229557,25,"F",3,1,23,"CE","B","A","B",1,1,1,1,1,428.4,487.8,424.3,350.4,80,1770.9
160006303671,55,"M",2,1,31,"MG","E","A","A",1,1,1,1,1,378.2,431.9,430.2,432.3,80,1752.6
160006200222,19,"M",3,1,51,"MT","H","A","A",1,1,1,1,1,408.3,469.4,412.1,390.7,80,1760.5
160006017474,39,"F",5,1,23,"CE","A","A","A",1,1,1,1,1,361.2,319.9,466.1,421.5,80,1648.7
160005972028,26,"M",1,1,43,"RS","D","A","B",1,1,1,1,1,383,437,430,434,80,1764
160006177868,24,"M",3,1,16,"AP","C","A","A",1,1,1,1,1,393.9,393.3,375.4,485.6,80,1728.2
160006207545,33,"F",3,2,23,"CE","C","A","A",1,1,1,1,1,483.6,423.3,422.8,393.3,80,1803
160006307517,18,"M",3,1,23,"CE","A","A","C",1,1,1,1,1,473,378.7,514,494.5,80,1940.2
160006372012,21,"M",3,1,21,"MA","A","A","A",1,1,1,1,1,429,390.4,425.4,392.2,80,1717
160006420271,20,"M",1,2,26,"PE","C","A","C",1,1,1,1,1,409.3,444.5,441.6,372.5,80,1747.9
160005977143,18,"M",3,1,53,"DF","D","A","C",1,1,1,1,1,517.6,478.8,497.5,461.9,80,2035.8
160006474814,27,"F",5,1,52,"GO","B","A","A",1,1,1,1,1,474.1,435.4,402.7,441.1,80,1833.3
160006217982,16,"M",3,1,23,"CE","A","A","A",1,1,1,1,1,418.9,424.3,446.7,337.6,80,1707.5
160006159609,22,"F",3,1,33,"RJ","B","D","A",1,1,1,1,1,381.6,402.9,458.4,447.1,80,1770
160006463977,26,"M",2,1,21,"MA","B","A","A",1,1,1,1,1,513.2,341.1,496.2,407.4,80,1837.9
160006349171,28,"F",3,1,15,"PA","B","A","B",1,1,1,1,1,448.4,447.4,393.8,348.4,80,1718
160006402451,18,"F",1,1,25,"PB","B","A","A",1,1,1,1,1,392.6,408.5,396.5,355.6,80,1633.2
160006355291,26,"F",3,1,22,"PI","B","A","C",1,1,1,1,1,381.7,466.4,433.2,374.1,80,1735.4
160006150382,18,"F",2,1,31,"MG","B","A","C",1,1,1,1,1,451.6,391.8,445.1,351.4,80,1719.9
160006446211,34,"F",3,2,21,"MA","A","A","C",1,1,1,1,1,416.8,483.9,359.6,371,80,1711.3
160006379644,36,"F",3,1,12,"AC","B","A","C",1,1,1,1,1,403.5,458.2,388.6,402.2,80,1732.5
160006158620,23,"M",3,1,21,"MA","B","A","A",1,1,1,1,1,420.2,370.3,450.7,493.9,80,1815.1
160006419918,18,"M",3,1,23,"CE","B","A","A",1,1,1,1,1,431,398.5,452.8,345.5,80,1707.8
160006461181,38,"F",3,1,21,"MA","B","A","C",1,1,1,1,1,412.6,514.6,488.5,348.4,80,1844.1
160006257301,16,"F",3,1,28,"SE","B","A","A",1,1,1,1,1,381.2,371.4,439.8,347.8,80,1620.2
160006392000,20,"F",5,1,13,"AM","A","A","A",1,1,1,1,1,397.3,378.1,385.6,396.3,80,1637.3
160006381979,17,"M",3,2,35,"SP","C","A","B",1,1,1,1,1,402.3,344.3,459.8,477.3,80,1763.7
160006491664,19,"F",2,1,21,"MA","B","A","A",1,1,1,1,1,378.8,395.6,418.6,353.2,80,1626.2
160006522822,21,"M",5,2,26,"PE","B","A","B",1,1,1,1,1,395.4,408.1,365.3,413.4,80,1662.2
160006321178,60,"M",1,1,31,"MG","G","B","A",1,1,1,1,1,389.6,462.8,451.7,369.9,80,1754
160006429691,46,"F",1,1,35,"SP","C","A","C",1,1,1,1,1,466.1,381.3,425.4,501.7,80,1854.5
160006338607,18,"F",3,1,15,"PA","A","A","A",1,1,1,1,1,377.1,386.2,378.3,387.6,80,1609.2
160006280257,18,"M",3,2,31,"MG","B","A","A",1,1,1,1,1,434.8,503.6,448.9,477.1,80,1944.4
160006608999,41,"F",1,2,35,"SP","F","A","C",1,1,1,1,1,428.8,448.9,465,436.5,80,1859.2
160006409717,23,"M",2,2,22,"PI","C","A","C",1,1,1,1,1,431.8,462.9,464.3,517.2,80,1956.2
160006513584,17,"F",3,1,17,"TO","B","A","A",1,1,1,1,1,386.5,477.1,377.2,440.1,80,1760.9
160006207252,17,"F",2,1,29,"BA","A","A","A",1,1,1,1,1,482,482.5,388.4,414,80,1846.9
160006459292,41,"F",3,1,42,"SC","C","A","C",1,1,1,1,1,440.4,386.2,423.8,395.7,80,1726.1
160006330715,38,"F",3,1,31,"MG","C","A","C",1,1,1,1,1,407.7,411.6,423.6,458.3,80,1781.2
160006216802,18,"M",3,2,15,"PA","B","A","A",1,1,1,1,1,375.3,479.2,418,581.9,80,1934.4
160006456970,32,"M",3,1,15,"PA","C","A","C",1,1,1,1,1,415.3,455,419.3,436.2,80,1805.8
160006516970,26,"F",5,1,13,"AM","A","A","C",1,1,1,1,1,392.7,407.8,504.7,532,80,1917.2
160006262556,16,"M",3,1,13,"AM","C","A","A",1,1,1,1,1,417.3,369.8,402.8,375.3,80,1645.2
160006326250,21,"F",3,1,31,"MG","B","A","C",1,1,1,1,1,388.6,495.8,474.4,395,80,1833.8
160006304883,17,"M",3,1,21,"MA","C","A","C",1,1,1,1,1,455.3,387,445.6,464.2,80,1832.1
160006709970,22,"M",3,1,52,"GO","B","A","B",1,1,1,1,1,407.6,405,459.6,455.8,80,1808
160006312233,36,"F",2,1,23,"CE","C","A","B",1,1,1,1,1,476.6,450.3,457.8,487,80,1951.7
160006708562,23,"F",2,1,31,"MG","C","A","A",1,1,1,1,1,497.1,363.3,403.7,419.5,80,1763.6
160006621215,19,"F",2,2,21,"PI","B","A","A",1,1,1,1,1,375.7,353.6,425.9,373.4,80,1608.6
160006386039,19,"F",3,1,23,"CE","B","A","A",1,1,1,1,1,413.7,474.1,465.5,348,80,1781.3
160006501209,54,"F",3,1,33,"RJ","C","A","C",1,1,1,1,1,415.2,362.6,421,421.3,80,1700.1
160006952788,24,"F",3,1,21,"MA","B","A","A",1,1,1,1,1,396.4,470.2,392.2,374.3,80,1713.1
160006881124,24,"F",2,1,24,"RN","B","A","A",1,1,1,1,1,400.1,443.7,428.7,410.7,80,1763.2
160006911930,23,"F",3,1,22,"PI","C","A","A",1,1,1,1,1,389.6,470.1,398.8,365.5,80,1704
160006825439,26,"M",2,1,29,"BA","C","A","B",1,1,1,1,1,424.7,392.9,429.1,491.8,80,1818.5
160006614511,46,"M",3,1,25,"PB","A","A","C",1,1,1,1,1,422.9,492,454.4,383.5,80,1832.8
160006861462,18,"F",3,2,35,"SP","B","A","B",1,1,1,1,1,391.9,444.2,433.3,435.8,80,1785.2
160006920512,18,"F",3,1,29,"BA","B","A","A",1,1,1,1,1,441.3,357.4,404.8,463.1,80,1746.6
160006736398,20,"M",3,2,21,"MA","B","A","B",1,1,1,1,1,381.4,416.6,371.1,498.7,80,1747.8
160006577796,21,"F",3,1,25,"PB","B","A","A",1,1,1,1,1,422.1,427.7,407.8,412.6,80,1750.2
160006822304,25,"F",2,1,35,"SP","C","A","C",1,1,1,1,1,440.5,429.2,448.7,387.1,80,1785.5
160006474204,20,"F",3,1,29,"BA","B","A","C",1,1,1,1,1,451.8,448.8,417.7,337.5,80,1735.8
160006521730,21,"M",3,2,28,"SE","A","A","C",1,1,1,1,1,462.6,408.8,421.4,376.6,80,1749.4
160006735462,20,"M",3,2,15,"PA","C","A","C",1,1,1,1,1,393.7,386.3,437.7,365.6,80,1663.3
160006696573,18,"M",3,1,22,"PI","B","A","A",1,1,1,1,1,428.3,398.7,463.4,408.6,80,1779
160006487572,34,"F",3,2,35,"SP","G","A","C",1,1,1,1,1,402.3,403.9,504.1,615.8,80,2006.1
160006516698,24,"M",3,2,15,"PA","B","A","C",1,1,1,1,1,396.7,427.5,478.3,363.9,80,1746.4
160006930260,18,"F",3,2,12,"AC","B","A","B",1,1,1,1,1,476.1,350.2,344.8,478.6,80,1729.7
160006947119,17,"M",3,1,12,"AC","B","A","A",1,1,1,1,1,444.8,396.2,407.7,407.8,80,1736.5
160006541989,28,"F",1,1,24,"RN","D","A","B",1,1,1,1,1,457.5,519.4,431.1,367.7,80,1855.7
160006748463,19,"F",3,2,15,"PA","C","A","C",1,1,1,1,1,461.1,509.3,512.2,450.6,80,2013.2
160006776630,23,"M",3,2,15,"PA","B","A","B",1,1,1,1,1,433,500.8,383.4,402.4,80,1799.6
160006792330,33,"M",3,1,28,"SE","A","A","A",1,1,1,1,1,432.8,417.4,421.7,408.8,80,1760.7
160007006452,17,"F",2,2,13,"AM","C","A","A",1,1,1,1,1,431,446.4,403.8,406.7,80,1767.9
160006527662,17,"M",3,2,35,"SP","J","A","A",1,1,1,1,1,506.8,614.6,608.9,412.1,80,2222.4
160006605737,17,"F",3,1,12,"AC","C","A","A",1,1,1,1,1,424.6,401.8,521.2,451.2,80,1878.8
160006646304,46,"M",2,1,32,"ES","C","A","A",1,1,1,1,1,395.7,412.3,378.7,436.7,80,1703.4
160006844534,23,"M",5,1,12,"AC","A","A","C",1,1,1,1,1,403.2,407.8,425.4,488.6,80,1805
160006650272,23,"M",1,1,41,"PR","E","A","B",1,1,1,1,1,501.2,637.6,433.4,695.6,80,2347.8
160006811202,43,"F",2,1,29,"BA","B","A","C",1,1,1,1,1,405.7,446.1,409.5,335.3,80,1676.6
160006886108,20,"F",2,2,16,"AP","B","A","C",1,1,1,1,1,426.1,425,369.6,414.9,80,1715.6
160006820679,17,"M",1,2,43,"RS","I","A","B",1,1,1,1,1,445.6,384.8,368.1,445.1,80,1723.6
160006816142,28,"F",2,1,23,"CE","B","A","C",1,1,1,1,1,438.8,470.3,395.1,386.3,80,1770.5
160006725227,35,"M",3,1,24,"RN","B","A","B",1,1,1,1,1,451.5,457.5,421.8,415.6,80,1826.4
160006597182,19,"F",3,1,27,"AL","C","A","C",1,1,1,1,1,443.2,419.8,398.9,468.6,80,1810.5
160006948922,22,"M",2,1,11,"RO","B","A","C",1,1,1,1,1,423.3,396.3,396.5,432,80,1728.1
160006706697,20,"F",0,1,21,"MA","A","A","A",1,1,1,1,1,443.9,500.4,422.1,343.8,80,1790.2
160007026098,20,"F",3,1,29,"BA","A","A","A",1,1,1,1,1,410.2,358.6,413.6,439.7,80,1702.1
160006801920,20,"M",3,2,27,"AL","C","A","A",1,1,1,1,1,465.2,449.2,434.6,391,80,1820
160006727459,25,"M",1,1,23,"CE","B","A","C",1,1,1,1,1,408.4,360.7,515.1,373.2,80,1737.4
160006939744,19,"M",3,1,21,"MA","B","A","C",1,1,1,1,1,370.2,471.1,360.2,341.2,80,1622.7
160006828214,19,"F",1,1,23,"CE","B","A","A",1,1,1,1,1,388.1,475.6,440.8,459.1,80,1843.6
160006971532,20,"M",1,2,25,"PB","E","A","C",1,1,1,1,1,442.1,347.7,388.2,408.2,80,1666.2
160006672936,42,"M",3,1,23,"CE","B","A","C",1,1,1,1,1,413.5,508.7,453.1,391,80,1846.3
160006809332,17,"F",3,2,41,"PR","C","A","C",1,1,1,1,1,564,558,519.2,393.5,80,2114.7
160007249262,22,"M",2,2,21,"MA","A","A","C",1,1,1,1,1,408.3,480,404.2,378.8,80,1751.3
160006777886,18,"M",3,1,23,"CE","B","A","C",1,1,1,1,1,426.5,393.4,457.5,455.4,80,1812.8
160006770753,24,"M",3,1,15,"PA","F","A","B",1,1,1,1,1,430.2,475,518.1,436.1,80,1939.4
160007206751,16,"M",3,1,26,"PE","C","A","A",1,1,1,1,1,396.3,425.8,507.6,382.1,80,1791.8
160007361564,26,"M",2,1,35,"SP","B","A","B",1,1,1,1,1,400.1,351.9,360.2,400.9,80,1593.1
160007071579,39,"M",3,1,22,"PI","B","A","B",1,1,1,1,1,434.3,441.1,462.9,438.8,80,1857.1
160006780798,19,"M",2,2,21,"MA","B","A","A",1,1,1,1,1,443.1,402.4,425.8,379.4,80,1730.7
160007250165,23,"M",3,1,23,"CE","B","A","C",1,1,1,1,1,428,465.8,467.7,347.7,80,1789.2
160007373826,18,"M",3,1,25,"PB","B","A","A",1,1,1,1,1,415.7,350.9,373.8,418,80,1638.4
160007140821,26,"M",2,1,27,"AL","B","A","C",1,1,1,1,1,439.9,395.6,352.5,411.3,80,1679.3
160006784985,22,"F",3,1,13,"AM","B","A","A",1,1,1,1,1,409.9,439.9,433.9,440.4,80,1804.1
160007255590,21,"M",2,1,51,"MT","F","A","B",1,1,1,1,1,462.4,442.6,369.6,521.5,80,1876.1
